2025-06-29 10:43:27 - INFO - Logging is set up.
2025-06-29 10:43:27 - INFO - 
======================================== New Training Session ========================================
2025-06-29 10:43:27 - INFO - Configuration:
{
    "seed": 21,
    "epochs": 400,
    "batch_size": 4,
    "learning_rate": 0.001,
    "log_path": "./result/VNet_Multi_V2/LA_8/Training.log",
    "pth_path": "./result/VNet_Multi_V2/LA_8/Pth",
    "tensorboard_path": "./result/VNet_Multi_V2/LA_8/Train",
    "continue_train": false,
    "multi_gpu": true,
    "training_num": 8,
    "dataset_name": "LA",
    "dataset_path": "./datasets/LA",
    "num_classes": 2,
    "patch_size": [
        112,
        112,
        80
    ]
}
2025-06-29 10:43:27 - INFO - TensorBoard logging directory: ./result/VNet_Multi_V2/LA_8/Train/20250629-104327
2025-06-29 10:43:27 - INFO - Training dataset: 8
2025-06-29 10:43:27 - INFO - Optimizer: AdamW with parameters: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': True}
2025-06-29 10:43:27 - INFO - Using Unified Uncertainty-aware Loss with λ=0.3, α=1, β=1
2025-06-29 10:48:53 - INFO - Epoch 262/400, Batch 2/2, Loss: 0.3925
2025-06-29 10:48:54 - INFO - Epoch 263/400, Batch 2/2, Loss: 0.3486
2025-06-29 10:48:55 - INFO - Epoch 264/400, Batch 2/2, Loss: 0.3934
2025-06-29 10:48:57 - INFO - Epoch 265/400, Batch 2/2, Loss: 0.4032
2025-06-29 10:48:58 - INFO - Epoch 266/400, Batch 2/2, Loss: 0.3325
2025-06-29 10:48:59 - INFO - Epoch 267/400, Batch 2/2, Loss: 0.3263
2025-06-29 10:49:00 - INFO - Epoch 268/400, Batch 2/2, Loss: 0.3406
2025-06-29 10:49:02 - INFO - Epoch 269/400, Batch 2/2, Loss: 0.3563
2025-06-29 10:49:03 - INFO - Epoch 270/400, Batch 2/2, Loss: 0.3201
2025-06-29 10:49:04 - INFO - Epoch 271/400, Batch 2/2, Loss: 0.3979
2025-06-29 10:49:05 - INFO - Epoch 272/400, Batch 2/2, Loss: 0.3685
2025-06-29 10:49:06 - INFO - Epoch 273/400, Batch 2/2, Loss: 0.4962
2025-06-29 10:49:08 - INFO - Epoch 274/400, Batch 2/2, Loss: 0.3988
2025-06-29 10:49:09 - INFO - Epoch 275/400, Batch 2/2, Loss: 0.3868
2025-06-29 10:49:10 - INFO - Epoch 276/400, Batch 2/2, Loss: 0.3528
2025-06-29 10:49:12 - INFO - Epoch 277/400, Batch 2/2, Loss: 0.3557
2025-06-29 10:49:13 - INFO - Epoch 278/400, Batch 2/2, Loss: 0.2832
2025-06-29 10:49:14 - INFO - Epoch 279/400, Batch 2/2, Loss: 0.4374
2025-06-29 10:49:15 - INFO - Epoch 280/400, Batch 2/2, Loss: 0.4507
2025-06-29 10:49:15 - INFO - Saved checkpoint at epoch 280 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_280_checkpoint.pth
2025-06-29 10:49:17 - INFO - Epoch 281/400, Batch 2/2, Loss: 0.3065
2025-06-29 10:49:18 - INFO - Epoch 282/400, Batch 2/2, Loss: 0.3645
2025-06-29 10:49:19 - INFO - Epoch 283/400, Batch 2/2, Loss: 0.2947
2025-06-29 10:49:20 - INFO - Epoch 284/400, Batch 2/2, Loss: 0.4061
2025-06-29 10:49:22 - INFO - Epoch 285/400, Batch 2/2, Loss: 0.3054
2025-06-29 10:49:23 - INFO - Epoch 286/400, Batch 2/2, Loss: 0.3453
2025-06-29 10:49:24 - INFO - Epoch 287/400, Batch 2/2, Loss: 0.3243
2025-06-29 10:49:25 - INFO - Epoch 288/400, Batch 2/2, Loss: 0.3289
2025-06-29 10:49:26 - INFO - Epoch 289/400, Batch 2/2, Loss: 0.4172
2025-06-29 10:49:28 - INFO - Epoch 290/400, Batch 2/2, Loss: 0.3547
2025-06-29 10:49:29 - INFO - Epoch 291/400, Batch 2/2, Loss: 0.3370
2025-06-29 10:49:30 - INFO - Epoch 292/400, Batch 2/2, Loss: 0.3011
2025-06-29 10:49:32 - INFO - Epoch 293/400, Batch 2/2, Loss: 0.4599
2025-06-29 10:49:33 - INFO - Epoch 294/400, Batch 2/2, Loss: 0.3697
2025-06-29 10:49:34 - INFO - Epoch 295/400, Batch 2/2, Loss: 0.3701
2025-06-29 10:49:35 - INFO - Epoch 296/400, Batch 2/2, Loss: 0.2940
2025-06-29 10:49:37 - INFO - Epoch 297/400, Batch 2/2, Loss: 0.5507
2025-06-29 10:49:38 - INFO - Epoch 298/400, Batch 2/2, Loss: 0.4106
2025-06-29 10:49:39 - INFO - Epoch 299/400, Batch 2/2, Loss: 0.3143
2025-06-29 10:49:40 - INFO - Epoch 300/400, Batch 2/2, Loss: 0.3687
2025-06-29 10:49:40 - INFO - Saved checkpoint at epoch 300 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_300_checkpoint.pth
2025-06-29 10:49:41 - INFO - Epoch 301/400, Batch 2/2, Loss: 0.3775
2025-06-29 10:49:43 - INFO - Epoch 302/400, Batch 2/2, Loss: 0.3799
2025-06-29 10:49:44 - INFO - Epoch 303/400, Batch 2/2, Loss: 0.3626
2025-06-29 10:49:45 - INFO - Epoch 304/400, Batch 2/2, Loss: 0.3323
2025-06-29 10:49:46 - INFO - Epoch 305/400, Batch 2/2, Loss: 0.3303
2025-06-29 10:49:48 - INFO - Epoch 306/400, Batch 2/2, Loss: 0.3831
2025-06-29 10:49:49 - INFO - Epoch 307/400, Batch 2/2, Loss: 0.3394
2025-06-29 10:49:50 - INFO - Epoch 308/400, Batch 2/2, Loss: 0.2919
2025-06-29 10:49:51 - INFO - Epoch 309/400, Batch 2/2, Loss: 0.3444
2025-06-29 10:49:53 - INFO - Epoch 310/400, Batch 2/2, Loss: 0.3271
2025-06-29 10:49:54 - INFO - Epoch 311/400, Batch 2/2, Loss: 0.4146
2025-06-29 10:49:55 - INFO - Epoch 312/400, Batch 2/2, Loss: 0.3320
2025-06-29 10:49:56 - INFO - Epoch 313/400, Batch 2/2, Loss: 0.3346
2025-06-29 10:49:57 - INFO - Epoch 314/400, Batch 2/2, Loss: 0.3228
2025-06-29 10:49:59 - INFO - Epoch 315/400, Batch 2/2, Loss: 0.3160
2025-06-29 10:50:00 - INFO - Epoch 316/400, Batch 2/2, Loss: 0.2853
2025-06-29 10:50:01 - INFO - Epoch 317/400, Batch 2/2, Loss: 0.2734
2025-06-29 10:50:02 - INFO - Epoch 318/400, Batch 2/2, Loss: 0.5183
2025-06-29 10:50:04 - INFO - Epoch 319/400, Batch 2/2, Loss: 0.3471
2025-06-29 10:50:05 - INFO - Epoch 320/400, Batch 2/2, Loss: 0.3851
2025-06-29 10:50:05 - INFO - Saved checkpoint at epoch 320 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_320_checkpoint.pth
2025-06-29 10:50:06 - INFO - Epoch 321/400, Batch 2/2, Loss: 0.2934
2025-06-29 10:50:08 - INFO - Epoch 322/400, Batch 2/2, Loss: 0.4156
2025-06-29 10:50:09 - INFO - Epoch 323/400, Batch 2/2, Loss: 0.2757
2025-06-29 10:50:10 - INFO - Epoch 324/400, Batch 2/2, Loss: 0.2350
2025-06-29 10:50:11 - INFO - Epoch 325/400, Batch 2/2, Loss: 0.3280
2025-06-29 10:50:13 - INFO - Epoch 326/400, Batch 2/2, Loss: 0.3166
2025-06-29 10:50:14 - INFO - Epoch 327/400, Batch 2/2, Loss: 0.3408
2025-06-29 10:50:15 - INFO - Epoch 328/400, Batch 2/2, Loss: 0.3067
2025-06-29 10:50:16 - INFO - Epoch 329/400, Batch 2/2, Loss: 0.3509
2025-06-29 10:50:18 - INFO - Epoch 330/400, Batch 2/2, Loss: 0.2751
2025-06-29 10:50:19 - INFO - Epoch 331/400, Batch 2/2, Loss: 0.3626
2025-06-29 10:50:20 - INFO - Epoch 332/400, Batch 2/2, Loss: 0.3401
2025-06-29 10:50:21 - INFO - Epoch 333/400, Batch 2/2, Loss: 0.3162
2025-06-29 10:50:22 - INFO - Epoch 334/400, Batch 2/2, Loss: 0.2893
2025-06-29 10:50:24 - INFO - Epoch 335/400, Batch 2/2, Loss: 0.3497
2025-06-29 10:50:25 - INFO - Epoch 336/400, Batch 2/2, Loss: 0.2790
2025-06-29 10:50:26 - INFO - Epoch 337/400, Batch 2/2, Loss: 0.2724
2025-06-29 10:50:27 - INFO - Epoch 338/400, Batch 2/2, Loss: 0.3449
2025-06-29 10:50:29 - INFO - Epoch 339/400, Batch 2/2, Loss: 0.3312
2025-06-29 10:50:30 - INFO - Epoch 340/400, Batch 2/2, Loss: 0.3666
2025-06-29 10:50:30 - INFO - Saved checkpoint at epoch 340 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_340_checkpoint.pth
2025-06-29 10:50:31 - INFO - Epoch 341/400, Batch 2/2, Loss: 0.2941
2025-06-29 10:50:32 - INFO - Epoch 342/400, Batch 2/2, Loss: 0.3195
2025-06-29 10:50:34 - INFO - Epoch 343/400, Batch 2/2, Loss: 0.3375
2025-06-29 10:50:35 - INFO - Epoch 344/400, Batch 2/2, Loss: 0.3459
2025-06-29 10:50:36 - INFO - Epoch 345/400, Batch 2/2, Loss: 0.3454
2025-06-29 10:50:37 - INFO - Epoch 346/400, Batch 2/2, Loss: 0.2586
2025-06-29 10:50:39 - INFO - Epoch 347/400, Batch 2/2, Loss: 0.2648
2025-06-29 10:50:40 - INFO - Epoch 348/400, Batch 2/2, Loss: 0.2823
2025-06-29 10:50:41 - INFO - Epoch 349/400, Batch 2/2, Loss: 0.2587
2025-06-29 10:50:42 - INFO - Epoch 350/400, Batch 2/2, Loss: 0.2432
2025-06-29 10:50:44 - INFO - Epoch 351/400, Batch 2/2, Loss: 0.3437
2025-06-29 10:50:45 - INFO - Epoch 352/400, Batch 2/2, Loss: 0.3145
2025-06-29 10:50:46 - INFO - Epoch 353/400, Batch 2/2, Loss: 0.2919
2025-06-29 10:50:47 - INFO - Epoch 354/400, Batch 2/2, Loss: 0.2208
2025-06-29 10:50:48 - INFO - Epoch 355/400, Batch 2/2, Loss: 0.3828
2025-06-29 10:50:50 - INFO - Epoch 356/400, Batch 2/2, Loss: 0.2823
2025-06-29 10:50:51 - INFO - Epoch 357/400, Batch 2/2, Loss: 0.2027
2025-06-29 10:50:52 - INFO - Epoch 358/400, Batch 2/2, Loss: 0.3239
2025-06-29 10:50:53 - INFO - Epoch 359/400, Batch 2/2, Loss: 0.3650
2025-06-29 10:50:55 - INFO - Epoch 360/400, Batch 2/2, Loss: 0.3417
2025-06-29 10:50:55 - INFO - Saved checkpoint at epoch 360 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_360_checkpoint.pth
2025-06-29 10:50:56 - INFO - Epoch 361/400, Batch 2/2, Loss: 0.2390
2025-06-29 10:50:57 - INFO - Epoch 362/400, Batch 2/2, Loss: 0.2736
2025-06-29 10:50:58 - INFO - Epoch 363/400, Batch 2/2, Loss: 0.2568
2025-06-29 10:51:00 - INFO - Epoch 364/400, Batch 2/2, Loss: 0.2254
2025-06-29 10:51:01 - INFO - Epoch 365/400, Batch 2/2, Loss: 0.2357
2025-06-29 10:51:02 - INFO - Epoch 366/400, Batch 2/2, Loss: 0.3292
2025-06-29 10:51:03 - INFO - Epoch 367/400, Batch 2/2, Loss: 0.2937
2025-06-29 10:51:05 - INFO - Epoch 368/400, Batch 2/2, Loss: 0.3448
2025-06-29 10:51:06 - INFO - Epoch 369/400, Batch 2/2, Loss: 0.3150
2025-06-29 10:51:07 - INFO - Epoch 370/400, Batch 2/2, Loss: 0.2578
2025-06-29 10:51:08 - INFO - Epoch 371/400, Batch 2/2, Loss: 0.3642
2025-06-29 10:51:10 - INFO - Epoch 372/400, Batch 2/2, Loss: 0.3221
2025-06-29 10:51:11 - INFO - Epoch 373/400, Batch 2/2, Loss: 0.1660
2025-06-29 10:51:12 - INFO - Epoch 374/400, Batch 2/2, Loss: 0.3080
2025-06-29 10:51:13 - INFO - Epoch 375/400, Batch 2/2, Loss: 0.4026
2025-06-29 10:51:14 - INFO - Epoch 376/400, Batch 2/2, Loss: 0.2762
2025-06-29 10:51:16 - INFO - Epoch 377/400, Batch 2/2, Loss: 0.2316
2025-06-29 10:51:17 - INFO - Epoch 378/400, Batch 2/2, Loss: 0.3264
2025-06-29 10:51:18 - INFO - Epoch 379/400, Batch 2/2, Loss: 0.2388
2025-06-29 10:51:19 - INFO - Epoch 380/400, Batch 2/2, Loss: 0.2767
2025-06-29 10:51:19 - INFO - Saved checkpoint at epoch 380 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_380_checkpoint.pth
2025-06-29 10:51:20 - INFO - Epoch 381/400, Batch 2/2, Loss: 0.2462
2025-06-29 10:51:22 - INFO - Epoch 382/400, Batch 2/2, Loss: 0.2748
2025-06-29 10:51:23 - INFO - Epoch 383/400, Batch 2/2, Loss: 0.2563
2025-06-29 10:51:24 - INFO - Epoch 384/400, Batch 2/2, Loss: 0.2885
2025-06-29 10:51:25 - INFO - Epoch 385/400, Batch 2/2, Loss: 0.3015
2025-06-29 10:51:27 - INFO - Epoch 386/400, Batch 2/2, Loss: 0.2227
2025-06-29 10:51:28 - INFO - Epoch 387/400, Batch 2/2, Loss: 0.2843
2025-06-29 10:51:29 - INFO - Epoch 388/400, Batch 2/2, Loss: 0.2166
2025-06-29 10:51:30 - INFO - Epoch 389/400, Batch 2/2, Loss: 0.2749
2025-06-29 10:51:32 - INFO - Epoch 390/400, Batch 2/2, Loss: 0.1863
2025-06-29 10:51:33 - INFO - Epoch 391/400, Batch 2/2, Loss: 0.2894
2025-06-29 10:51:34 - INFO - Epoch 392/400, Batch 2/2, Loss: 0.2869
2025-06-29 10:51:35 - INFO - Epoch 393/400, Batch 2/2, Loss: 0.2867
2025-06-29 10:51:36 - INFO - Epoch 394/400, Batch 2/2, Loss: 0.3075
2025-06-29 10:51:38 - INFO - Epoch 395/400, Batch 2/2, Loss: 0.2108
2025-06-29 10:51:39 - INFO - Epoch 396/400, Batch 2/2, Loss: 0.3842
2025-06-29 10:51:40 - INFO - Epoch 397/400, Batch 2/2, Loss: 0.3143
2025-06-29 10:51:41 - INFO - Epoch 398/400, Batch 2/2, Loss: 0.3470
2025-06-29 10:51:43 - INFO - Epoch 399/400, Batch 2/2, Loss: 0.1979
2025-06-29 10:51:44 - INFO - Epoch 400/400, Batch 2/2, Loss: 0.3000
2025-06-29 10:51:44 - INFO - Saved checkpoint at epoch 400 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_400_checkpoint.pth
2025-06-29 10:51:44 - INFO - Training complete!
2025-06-29 19:37:12 - INFO - Logging is set up.
2025-06-29 19:37:12 - INFO - 
======================================== New Training Session ========================================
2025-06-29 19:37:12 - INFO - Configuration:
{
    "seed": 21,
    "epochs": 400,
    "batch_size": 4,
    "learning_rate": 1e-05,
    "log_path": "./result/VNet_Multi_V2/LA_8/Training.log",
    "pth_path": "./result/VNet_Multi_V2/LA_8/Pth",
    "tensorboard_path": "./result/VNet_Multi_V2/LA_8/Train",
    "continue_train": true,
    "multi_gpu": true,
    "training_num": 8,
    "dataset_name": "LA",
    "dataset_path": "./datasets/LA",
    "num_classes": 2,
    "patch_size": [
        112,
        112,
        80
    ]
}
2025-06-29 19:37:12 - INFO - TensorBoard logging directory: ./result/VNet_Multi_V2/LA_8/Train
2025-06-29 19:37:12 - INFO - Training dataset: 8
2025-06-29 19:37:13 - INFO - Optimizer: AdamW with parameters: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': True}
2025-06-29 19:37:13 - INFO - Using Unified Uncertainty-aware Loss with λ=0.3, α=1, β=1
2025-06-29 19:37:14 - INFO - Epoch 1/400, Batch 2/2, Loss: 0.1745
2025-06-29 19:37:15 - INFO - Epoch 2/400, Batch 2/2, Loss: 0.1613
2025-06-29 19:37:16 - INFO - Epoch 3/400, Batch 2/2, Loss: 0.2545
2025-06-29 19:37:17 - INFO - Epoch 4/400, Batch 2/2, Loss: 0.2810
2025-06-29 19:37:18 - INFO - Epoch 5/400, Batch 2/2, Loss: 0.3177
2025-06-29 19:37:18 - INFO - Epoch 6/400, Batch 2/2, Loss: 0.2004
2025-06-29 19:37:19 - INFO - Epoch 7/400, Batch 2/2, Loss: 0.2753
2025-06-29 19:37:20 - INFO - Epoch 8/400, Batch 2/2, Loss: 0.3495
2025-06-29 19:37:21 - INFO - Epoch 9/400, Batch 2/2, Loss: 0.2181
2025-06-29 19:37:22 - INFO - Epoch 10/400, Batch 2/2, Loss: 0.2428
2025-06-29 19:37:23 - INFO - Epoch 11/400, Batch 2/2, Loss: 0.2046
2025-06-29 19:37:23 - INFO - Epoch 12/400, Batch 2/2, Loss: 0.3585
2025-06-29 19:37:24 - INFO - Epoch 13/400, Batch 2/2, Loss: 0.2027
2025-06-29 19:37:25 - INFO - Epoch 14/400, Batch 2/2, Loss: 0.1607
2025-06-29 19:37:26 - INFO - Epoch 15/400, Batch 2/2, Loss: 0.1811
2025-06-29 19:37:27 - INFO - Epoch 16/400, Batch 2/2, Loss: 0.2488
2025-06-29 19:37:28 - INFO - Epoch 17/400, Batch 2/2, Loss: 0.1535
2025-06-29 19:37:28 - INFO - Epoch 18/400, Batch 2/2, Loss: 0.2983
2025-06-29 19:37:29 - INFO - Epoch 19/400, Batch 2/2, Loss: 0.3293
2025-06-29 19:37:30 - INFO - Epoch 20/400, Batch 2/2, Loss: 0.2523
2025-06-29 19:37:30 - INFO - Saved checkpoint at epoch 20 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_20_checkpoint.pth
2025-06-29 19:37:31 - INFO - Epoch 21/400, Batch 2/2, Loss: 0.2254
2025-06-29 19:37:32 - INFO - Epoch 22/400, Batch 2/2, Loss: 0.3507
2025-06-29 19:37:32 - INFO - Epoch 23/400, Batch 2/2, Loss: 0.1589
2025-06-29 19:37:33 - INFO - Epoch 24/400, Batch 2/2, Loss: 0.1784
2025-06-29 19:37:34 - INFO - Epoch 25/400, Batch 2/2, Loss: 0.3127
2025-06-29 19:37:35 - INFO - Epoch 26/400, Batch 2/2, Loss: 0.2385
2025-06-29 19:37:36 - INFO - Epoch 27/400, Batch 2/2, Loss: 0.2446
2025-06-29 19:37:37 - INFO - Epoch 28/400, Batch 2/2, Loss: 0.2945
2025-06-29 19:37:37 - INFO - Epoch 29/400, Batch 2/2, Loss: 0.1950
2025-06-29 19:37:38 - INFO - Epoch 30/400, Batch 2/2, Loss: 0.1667
2025-06-29 19:37:39 - INFO - Epoch 31/400, Batch 2/2, Loss: 0.1696
2025-06-29 19:37:40 - INFO - Epoch 32/400, Batch 2/2, Loss: 0.1904
2025-06-29 19:37:41 - INFO - Epoch 33/400, Batch 2/2, Loss: 0.2931
2025-06-29 19:37:42 - INFO - Epoch 34/400, Batch 2/2, Loss: 0.3042
2025-06-29 19:37:42 - INFO - Epoch 35/400, Batch 2/2, Loss: 0.2838
2025-06-29 19:37:43 - INFO - Epoch 36/400, Batch 2/2, Loss: 0.3140
2025-06-29 19:37:44 - INFO - Epoch 37/400, Batch 2/2, Loss: 0.2874
2025-06-29 19:37:45 - INFO - Epoch 38/400, Batch 2/2, Loss: 0.2328
2025-06-29 19:37:46 - INFO - Epoch 39/400, Batch 2/2, Loss: 0.2470
2025-06-29 19:37:47 - INFO - Epoch 40/400, Batch 2/2, Loss: 0.1429
2025-06-29 19:37:47 - INFO - Saved checkpoint at epoch 40 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_40_checkpoint.pth
2025-06-29 19:37:47 - INFO - Epoch 41/400, Batch 2/2, Loss: 0.2607
2025-06-29 19:37:48 - INFO - Epoch 42/400, Batch 2/2, Loss: 0.2305
2025-06-29 19:37:49 - INFO - Epoch 43/400, Batch 2/2, Loss: 0.2207
2025-06-29 19:37:50 - INFO - Epoch 44/400, Batch 2/2, Loss: 0.1960
2025-06-29 19:37:51 - INFO - Epoch 45/400, Batch 2/2, Loss: 0.2277
2025-06-29 19:37:52 - INFO - Epoch 46/400, Batch 2/2, Loss: 0.2226
2025-06-29 19:37:52 - INFO - Epoch 47/400, Batch 2/2, Loss: 0.2583
2025-06-29 19:37:53 - INFO - Epoch 48/400, Batch 2/2, Loss: 0.1687
2025-06-29 19:37:54 - INFO - Epoch 49/400, Batch 2/2, Loss: 0.2266
2025-06-29 19:37:55 - INFO - Epoch 50/400, Batch 2/2, Loss: 0.2317
2025-06-29 19:37:56 - INFO - Epoch 51/400, Batch 2/2, Loss: 0.2150
2025-06-29 19:37:57 - INFO - Epoch 52/400, Batch 2/2, Loss: 0.2470
2025-06-29 19:37:57 - INFO - Epoch 53/400, Batch 2/2, Loss: 0.2599
2025-06-29 19:37:58 - INFO - Epoch 54/400, Batch 2/2, Loss: 0.2672
2025-06-29 19:37:59 - INFO - Epoch 55/400, Batch 2/2, Loss: 0.2306
2025-06-29 19:38:00 - INFO - Epoch 56/400, Batch 2/2, Loss: 0.2020
2025-06-29 19:38:01 - INFO - Epoch 57/400, Batch 2/2, Loss: 0.2383
2025-06-29 19:38:02 - INFO - Epoch 58/400, Batch 2/2, Loss: 0.1936
2025-06-29 19:38:02 - INFO - Epoch 59/400, Batch 2/2, Loss: 0.1761
2025-06-29 19:38:03 - INFO - Epoch 60/400, Batch 2/2, Loss: 0.0963
2025-06-29 19:38:03 - INFO - Saved checkpoint at epoch 60 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_60_checkpoint.pth
2025-06-29 19:38:04 - INFO - Epoch 61/400, Batch 2/2, Loss: 0.3059
2025-06-29 19:38:05 - INFO - Epoch 62/400, Batch 2/2, Loss: 0.1939
2025-06-29 19:38:06 - INFO - Epoch 63/400, Batch 2/2, Loss: 0.3004
2025-06-29 19:38:07 - INFO - Epoch 64/400, Batch 2/2, Loss: 0.2822
2025-06-29 19:38:07 - INFO - Epoch 65/400, Batch 2/2, Loss: 0.1440
2025-06-29 19:38:08 - INFO - Epoch 66/400, Batch 2/2, Loss: 0.3238
2025-06-29 19:38:09 - INFO - Epoch 67/400, Batch 2/2, Loss: 0.2523
2025-06-29 19:38:10 - INFO - Epoch 68/400, Batch 2/2, Loss: 0.1763
2025-06-29 19:38:11 - INFO - Epoch 69/400, Batch 2/2, Loss: 0.1788
2025-06-29 19:38:12 - INFO - Epoch 70/400, Batch 2/2, Loss: 0.1718
2025-06-29 19:38:12 - INFO - Epoch 71/400, Batch 2/2, Loss: 0.2902
2025-06-29 19:38:13 - INFO - Epoch 72/400, Batch 2/2, Loss: 0.2028
2025-06-29 19:38:14 - INFO - Epoch 73/400, Batch 2/2, Loss: 0.2453
2025-06-29 19:38:15 - INFO - Epoch 74/400, Batch 2/2, Loss: 0.1786
2025-06-29 19:38:16 - INFO - Epoch 75/400, Batch 2/2, Loss: 0.1663
2025-06-29 19:38:17 - INFO - Epoch 76/400, Batch 2/2, Loss: 0.1872
2025-06-29 19:38:17 - INFO - Epoch 77/400, Batch 2/2, Loss: 0.1432
2025-06-29 19:38:18 - INFO - Epoch 78/400, Batch 2/2, Loss: 0.1510
2025-06-29 19:38:19 - INFO - Epoch 79/400, Batch 2/2, Loss: 0.2507
2025-06-29 19:38:20 - INFO - Epoch 80/400, Batch 2/2, Loss: 0.2604
2025-06-29 19:38:20 - INFO - Saved checkpoint at epoch 80 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_80_checkpoint.pth
2025-06-29 19:38:21 - INFO - Epoch 81/400, Batch 2/2, Loss: 0.1839
2025-06-29 19:38:22 - INFO - Epoch 82/400, Batch 2/2, Loss: 0.2080
2025-06-29 19:38:23 - INFO - Epoch 83/400, Batch 2/2, Loss: 0.1452
2025-06-29 19:38:23 - INFO - Epoch 84/400, Batch 2/2, Loss: 0.0977
2025-06-29 19:38:24 - INFO - Epoch 85/400, Batch 2/2, Loss: 0.1710
2025-06-29 19:38:25 - INFO - Epoch 86/400, Batch 2/2, Loss: 0.1868
2025-06-29 19:38:26 - INFO - Epoch 87/400, Batch 2/2, Loss: 0.1669
2025-06-29 19:38:27 - INFO - Epoch 88/400, Batch 2/2, Loss: 0.1412
2025-06-29 19:38:27 - INFO - Epoch 89/400, Batch 2/2, Loss: 0.1249
2025-06-29 19:38:28 - INFO - Epoch 90/400, Batch 2/2, Loss: 0.3987
2025-06-29 19:38:29 - INFO - Epoch 91/400, Batch 2/2, Loss: 0.1755
2025-06-29 19:38:30 - INFO - Epoch 92/400, Batch 2/2, Loss: 0.2007
2025-06-29 19:38:31 - INFO - Epoch 93/400, Batch 2/2, Loss: 0.1621
2025-06-29 19:38:32 - INFO - Epoch 94/400, Batch 2/2, Loss: 0.0572
2025-06-29 19:38:33 - INFO - Epoch 95/400, Batch 2/2, Loss: 0.1144
2025-06-29 19:38:33 - INFO - Epoch 96/400, Batch 2/2, Loss: 0.1279
2025-06-29 19:38:34 - INFO - Epoch 97/400, Batch 2/2, Loss: 0.1304
2025-06-29 19:38:35 - INFO - Epoch 98/400, Batch 2/2, Loss: 0.1536
2025-06-29 19:38:36 - INFO - Epoch 99/400, Batch 2/2, Loss: 0.1452
2025-06-29 19:38:37 - INFO - Epoch 100/400, Batch 2/2, Loss: 0.1704
2025-06-29 19:38:37 - INFO - Saved checkpoint at epoch 100 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_100_checkpoint.pth
2025-06-29 19:38:38 - INFO - Epoch 101/400, Batch 2/2, Loss: 0.2234
2025-06-29 19:38:38 - INFO - Epoch 102/400, Batch 2/2, Loss: 0.2999
2025-06-29 19:38:39 - INFO - Epoch 103/400, Batch 2/2, Loss: 0.1090
2025-06-29 19:38:40 - INFO - Epoch 104/400, Batch 2/2, Loss: 0.1637
2025-06-29 19:38:41 - INFO - Epoch 105/400, Batch 2/2, Loss: 0.2081
2025-06-29 19:38:42 - INFO - Epoch 106/400, Batch 2/2, Loss: 0.2352
2025-06-29 19:38:43 - INFO - Epoch 107/400, Batch 2/2, Loss: 0.1286
2025-06-29 19:38:44 - INFO - Epoch 108/400, Batch 2/2, Loss: 0.2308
2025-06-29 19:38:44 - INFO - Epoch 109/400, Batch 2/2, Loss: 0.1478
2025-06-29 19:38:45 - INFO - Epoch 110/400, Batch 2/2, Loss: 0.1886
2025-06-29 19:38:46 - INFO - Epoch 111/400, Batch 2/2, Loss: 0.2237
2025-06-29 19:38:47 - INFO - Epoch 112/400, Batch 2/2, Loss: 0.1045
2025-06-29 19:38:48 - INFO - Epoch 113/400, Batch 2/2, Loss: 0.1431
2025-06-29 19:38:49 - INFO - Epoch 114/400, Batch 2/2, Loss: 0.2264
2025-06-29 19:38:49 - INFO - Epoch 115/400, Batch 2/2, Loss: 0.2572
2025-06-29 19:38:50 - INFO - Epoch 116/400, Batch 2/2, Loss: 0.1348
2025-06-29 19:38:51 - INFO - Epoch 117/400, Batch 2/2, Loss: 0.2069
2025-06-29 19:38:52 - INFO - Epoch 118/400, Batch 2/2, Loss: 0.0532
2025-06-29 19:38:53 - INFO - Epoch 119/400, Batch 2/2, Loss: 0.1975
2025-06-29 19:38:54 - INFO - Epoch 120/400, Batch 2/2, Loss: 0.1396
2025-06-29 19:38:54 - INFO - Saved checkpoint at epoch 120 at ./result/VNet_Multi_V2/LA_8/Pth/model_epoch_120_checkpoint.pth
2025-06-29 19:38:55 - INFO - Epoch 121/400, Batch 2/2, Loss: 0.1596
2025-06-29 19:38:55 - INFO - Epoch 122/400, Batch 2/2, Loss: 0.1815
